GUID,AnalysisError,Interferences,Ixx,iyy,Izz,MassEstimate,Battery_amps_to_max_amps_ratio_at_MFD,Battery_amps_to_max_amps_ratio_at_MxSpd,Distance_at_MxSpd__m_,Max_Flight_Distance__m_,Max_Hover_Time__s,Max_Lateral_Speed__m_s_,Max_uc_at_MFD,Motor_amps_to_max_amps_ratio_at_MFD,Motor_amps_to_max_amps_ratio_at_MxSpd,Motor_power_to_max_power_ratio_at_MFD,Motor_power_to_max_power_ratio_at_MxSpd,Power_at_MFD__W_,Power_at_MxSpd__W_,Speed_at_MFD__m_s_,ArmLength,BatteryOffset_X,BatteryOffset_z,SupportLength
ad2e9b93-2ae0-4624-96bb-8875b776cef2,FALSE,0,26001.98008,26001.97377,51411.81412,0.475427254,0.189039111,0.189039111,1218.79541,1218.79541,197.140564,6,0.725846767,0.112251364,0.112251364,7.79E-02,7.79E-02,76.3838348,76.3838348,6,389.6613744,0.209780404,-0.742046974,122.652888
2928317b-2b36-4d22-a55a-1ba294571290,FALSE,0,13297.24065,13297.25264,25851.84862,0.454779925,0.26901561,0.26901561,1427.42651,1427.42651,203.188873,10,0.945391595,0.159758836,0.159758836,0.110832691,0.110832691,141.200699,141.200699,10,282.1448724,-1.132381207,-0.332083683,139.2610577
691820cf-4894-4edd-8afd-aefd7e394e3c,FALSE,0,11336.03143,11336.03143,21916.97814,0.450337006,0.189172998,0.189172998,1217.93286,1217.93286,204.539001,6,0.726199627,0.112323597,0.112323597,7.79E-02,7.79E-02,76.4783707,76.4783707,6,261.3386385,-0.044148059,-0.106180408,140.5055158
cca3cdb4-801f-45d5-8ff8-d9e499a3c238,FALSE,0,19777.07212,19777.07447,38878.58795,0.466661344,0.189217359,0.189217359,1217.64722,1217.64722,199.664032,6,0.726344585,0.112353288,0.112353288,7.79E-02,7.79E-02,76.5097046,76.5097046,6,341.4310638,0.144457629,0.370877754,132.2876839
91e73c09-a790-44dd-b1ba-31574e3b301c,FALSE,0,21052.05367,21052.05371,41275.45581,0.471844392,0.182587862,0.182587862,841.238831,841.238831,198.164261,4,0.713181615,0.108415775,0.108415775,7.52E-02,7.52E-02,72.5065994,72.5065994,4,349.3775944,0.248099074,0.003886303,147.1616495
20693906-e1f8-41af-899d-35ffdbeb7ad9,FALSE,0,7945.546046,7945.56543,15138.56166,0.440997362,0.188872382,0.188872382,1219.87134,1219.87134,207.436249,6,0.725485921,0.112169884,0.112169884,7.78E-02,7.78E-02,76.2699661,76.2699661,6,220.3823436,-1.141343341,-0.533117952,140.3402
2c8982fe-da30-419f-9746-3e8367d9f63b,FALSE,0,15080.96618,15081.00617,29429.29369,0.458524272,0.201615036,0.201615036,1333.23389,1333.23389,202.064743,7,0.763628423,0.119736411,0.119736411,8.31E-02,8.31E-02,85.6496811,85.6496811,7,299.6444412,1.44472169,0.807421972,138.2475098
cd43b79a-fae7-4a07-adc5-0b4b07e9db30,FALSE,0,12292.88741,12292.88292,23958.78023,0.450053154,0.188583463,0.188583463,1221.74023,1221.74023,204.62587,6,0.724566519,0.111989528,0.111989528,7.77E-02,7.77E-02,76.0624008,76.0624008,6,273.4949795,-0.99309943,0.142618179,127.0994001
876e99e3-c351-42a6-87cb-4cb68cbcbd85,FALSE,0,11263.84493,11263.78709,21727.49104,0.450977145,0.189374924,0.189374924,1216.63416,1216.63416,204.343369,6,0.726965129,0.112480447,0.112480447,7.80E-02,7.80E-02,76.6210175,76.6210175,6,259.935113,1.888393884,-0.900498513,144.7275181
5eff1a36-4317-46f4-8363-19bba13728a3,FALSE,0,9591.588552,9591.591036,18552.7322,0.443247533,0.181937546,0.181937546,1055.30713,1055.30713,206.730774,5,0.706956387,0.10803546,0.10803546,7.49E-02,7.49E-02,71.6219406,71.6219406,5,243.0506462,0.113305567,0.470540207,127.5791965
5c4b108f-998e-4607-b23e-ee6bfcb062aa,FALSE,0,10428.97654,10428.95396,20061.52126,0.448776303,0.218782425,0.218782425,1404.13477,1404.13477,205.017532,8,0.812557042,0.1299247,0.1299247,9.01E-02,9.01E-02,98.8387909,98.8387909,8,250.5709468,0.708742716,-0.901510027,144.4015738
c09f6fc3-6fa1-4911-a3af-64c129794666,FALSE,0,10546.41138,10546.41068,20367.27939,0.447765043,0.18897438,0.18897438,1219.21289,1219.21289,205.328781,6,0.725637496,0.112208523,0.112208523,7.78E-02,7.78E-02,76.3381424,76.3381424,6,252.8862411,-0.135036294,0.239216991,137.6337903
e45e06b0-ddb5-4766-b609-42300565e18d,FALSE,0,6954.215648,6954.239233,13294.82975,0.435015997,0.199862659,0.199862659,1344.92358,1344.92358,209.335052,7,0.757807672,0.118722163,0.118722163,8.24E-02,8.24E-02,84.2513657,84.2513657,7,208.630918,-1.968024205,-0.369932109,125.7562116
9c6b128a-5c97-4986-81bc-e724b2afbb00,FALSE,0,8761.686425,8761.70634,16785.78895,0.443126919,0.188876122,0.188876122,1219.84717,1219.84717,206.768463,6,0.725436568,0.112167411,0.112167411,7.78E-02,7.78E-02,76.2688065,76.2688065,6,231.2300812,-1.008041461,-0.623457535,138.8687095
9bd87060-ff2a-48a3-bfe1-abbe146d59ba,FALSE,0,12973.54155,12973.52055,25241.0178,0.453322534,0.182496667,0.182496667,1052.07397,1052.07397,203.629791,5,0.70823741,0.108379029,0.108379029,7.52E-02,7.52E-02,71.9648056,71.9648056,5,279.3775469,1.144609661,-0.531351842,135.611622
99ac1b77-ea22-41ec-b4e0-cbc4dad7dff4,FALSE,0,23758.75211,23758.7524,46842.21615,0.473616432,0.189382121,0.189382121,1216.58789,1216.58789,197.656631,6,0.726850629,0.112456977,0.112456977,7.80E-02,7.80E-02,76.6261063,76.6261063,6,372.1525705,-0.895082647,-0.009940555,132.1888073
48c8b335-c27c-44b4-b59e-4501a5bb2927,FALSE,0,13038.86764,13038.86956,25475.64098,0.451234595,0.188489467,0.188489467,1222.34949,1222.34949,204.264801,6,0.724230468,0.111920871,0.111920871,7.76E-02,7.76E-02,75.9961472,75.9961472,6,281.6181103,0.238503609,0.202703845,124.1780485
53824150-e84d-4992-8c9a-e8b8dd0c8389,FALSE,0,23541.32456,23541.33702,46398.56361,0.473434797,0.181889728,0.181889728,844.467712,844.467712,197.708542,4,0.710764349,0.10801091,0.10801091,7.49E-02,7.49E-02,71.9823685,71.9823685,4,370.4107023,0.984252618,0.363338406,133.1309514
8492a495-e807-4d85-adef-594af93c20f9,FALSE,0,7215.058669,7215.053099,13604.22252,0.440027252,0.189145014,0.189145014,1218.11304,1218.11304,207.741882,6,0.726442218,0.112349972,0.112349972,7.79E-02,7.79E-02,76.4703217,76.4703217,6,209.326706,-1.780753663,0.096782804,147.1245294
26f069e8-72a2-45b3-9800-1070e1285707,FALSE,0,19219.18295,19219.17182,37779.15811,0.465283129,0.18148616,0.18148616,846.345581,846.345581,200.06665,4,0.71006,0.107782871,0.107782871,7.48E-02,7.48E-02,71.7463074,71.7463074,4,337.1215693,1.649580434,-0.197556043,130.5290215
26a54ac7-cd2a-422e-bf20-082e7b28d916,FALSE,0,25321.42583,25321.42597,49951.47141,0.476501862,0.182033151,0.182033151,843.802368,843.802368,196.835587,4,0.710980296,0.108084857,0.108084857,7.50E-02,7.50E-02,72.0665436,72.0665436,4,383.1748534,-0.251850191,-0.01918805,133.8708138
986f4bcc-0af3-417a-b9d7-75786ef61e35,FALSE,0,12687.74432,12687.77456,24619.89769,0.453614246,0.182761595,0.182761595,1050.54895,1050.54895,203.541382,5,0.709096611,0.108536936,0.108536936,7.53E-02,7.53E-02,72.1554184,72.1554184,5,275.743361,1.159646812,0.75528197,140.53019
72f1fae7-2402-431d-9df9-e432e88164f8,FALSE,0,7250.927941,7250.923235,13908.11811,0.435512578,0.216987848,0.216987848,1415.74744,1415.74744,209.176102,8,0.80728519,0.128854513,0.128854513,8.94E-02,8.94E-02,97.4004517,97.4004517,8,213.1725243,0.556621171,-0.23570282,123.4010045
a67da46a-c91f-456f-8024-dbe82c879026,FALSE,0,9366.837874,9366.836471,18156.48901,0.441389397,0.181575045,0.181575045,1057.41406,1057.41406,207.312988,5,0.705906391,0.107827254,0.107827254,7.48E-02,7.48E-02,71.3706894,71.3706894,5,241.1521493,0.00775715,-0.792948011,121.2964885
29fe5298-bfac-409e-8d92-e471638933cc,FALSE,0,16383.73897,16383.72849,31957.46725,0.462658974,0.183128089,0.183128089,1048.44641,1048.44641,200.837723,5,0.709811211,0.108752318,0.108752318,7.54E-02,7.54E-02,72.3732986,72.3732986,5,310.5525113,1.199888253,-0.253292289,145.5441611
01f58171-7021-4662-9340-f8b1069c1e16,FALSE,0,12247.31671,12247.3199,23640.51806,0.454311941,0.183249429,0.183249429,1047.7522,1047.7522,203.330246,5,0.710598648,0.10881386,0.10881386,7.55E-02,7.55E-02,72.5060806,72.5060806,5,269.8399513,0.145356105,0.502878153,149.505486
574d255a-0bc6-444a-adcf-2475faaa1b4f,FALSE,0,14321.12382,14321.08727,27878.88782,0.457459755,0.189386338,0.189386338,1216.56079,1216.56079,202.383072,6,0.726917744,0.112470731,0.112470731,7.80E-02,7.80E-02,76.6290817,76.6290817,6,291.9671053,-1.322147994,0.861730132,141.2378747
f1e5d211-f237-4606-9449-1c99ab26c69b,FALSE,0,23234.81138,23234.80937,45841.83962,0.471719474,0.181503505,0.181503505,846.264709,846.264709,198.200134,4,0.709539235,0.107772894,0.107772894,7.48E-02,7.48E-02,71.7115784,71.7115784,4,369.0617167,0.111587405,-0.383845872,126.9275251
15eeb138-fdc4-4471-8aa7-eb1ee365e79e,FALSE,0,21421.24701,21421.22573,42056.07688,0.4717559,0.189802423,0.189802423,1213.89392,1213.89392,198.189682,6,0.728095889,0.112712413,0.112712413,7.82E-02,7.82E-02,76.9232788,76.9232788,6,352.8403547,-1.258809122,0.527393095,143.3092678
dd1f0099-900c-4638-974d-09e87caa321c,FALSE,0,26646.21706,26646.26226,52561.36744,0.479383151,0.189762011,0.189762011,1214.15247,1214.15247,196.022461,6,0.727979302,0.112688467,0.112688467,7.82E-02,7.82E-02,76.8946915,76.8946915,6,391.8158703,1.330315514,0.986697208,137.9158538
9c506a37-e0c9-4cb4-999c-1da8b36d14db,FALSE,0,9051.894622,9051.934522,17449.82488,0.442263449,0.182062551,0.182062551,1054.58264,1054.58264,207.038712,5,0.707605004,0.108140282,0.108140282,7.50E-02,7.50E-02,71.7204895,71.7204895,5,236.0786362,-1.888500276,-0.652421654,130.2183752
f32fd569-9cf5-4cb4-99a5-5c528e4828de,FALSE,0,23664.64136,23664.68699,46621.71142,0.474113861,0.189534754,0.189534754,1215.60828,1215.60828,197.514603,6,0.727356613,0.112560712,0.112560712,7.81E-02,7.81E-02,76.7339783,76.7339783,6,370.951009,-1.870850873,-0.751287419,135.5805046
690a4ccb-9ee4-43c4-930b-ba45133b17e9,FALSE,0,13566.37229,13566.38292,26516.17454,0.45277383,0.181975156,0.181975156,1055.08911,1055.08911,203.796295,5,0.706544399,0.108068183,0.108068183,7.50E-02,7.50E-02,71.5901566,71.5901566,5,286.7099259,-1.204128828,-0.276165627,125.8633481
67b1e2bf-0700-4066-b5f3-31fbd23d7625,FALSE,0,23011.15784,23011.19352,45269.70698,0.473881486,0.189716384,0.189716384,1214.44434,1214.44434,197.580933,6,0.727859855,0.112663962,0.112663962,7.82E-02,7.82E-02,76.8624191,76.8624191,6,365.4279057,1.410851111,0.736254629,140.0804804
6e5ceef7-fed4-4d65-89ee-376095e0fa23,FALSE,0,8511.104572,8511.098109,16425.73235,0.439419272,0.188095987,0.188095987,1224.90649,1224.90649,207.933884,6,0.723220408,0.111714691,0.111714691,7.75E-02,7.75E-02,75.7189713,75.7189713,6,230.1023427,-1.452658364,0.138500945,123.6720095
5ca433b9-eaea-4980-bec9-57b008ddfeef,FALSE,0,18842.9146,18842.91159,37066.13081,0.463710133,0.181197166,0.181197166,847.695435,847.695435,200.528137,4,0.709100485,0.107592069,0.107592069,7.46E-02,7.46E-02,71.5462341,71.5462341,4,334.6369289,0.367315581,-0.219549441,126.0879033
dd227f8e-a6fc-45ab-a5ce-f5fde70368a3,FALSE,0,11035.39153,11035.39414,21309.88728,0.449689939,0.218796283,0.218796283,1404.04578,1404.04578,204.737122,8,0.812820494,0.129940465,0.129940465,9.01E-02,9.01E-02,98.8729935,98.8729935,8,257.9266531,-1.285487118,-0.063289662,141.0685256
3ca0a498-d00e-4c3c-9660-b6af65e2243c,FALSE,0,14741.05125,14741.08153,28877.4291,0.455095553,0.201007605,0.201007605,1337.26282,1337.26282,203.093643,7,0.761998951,0.119373016,0.119373016,8.28E-02,8.28E-02,85.212677,85.212677,7,298.3594468,-1.377986383,-0.683961639,124.4361648
80a4b96b-cd47-4877-b042-70583a93fa83,FALSE,0,26367.04624,26367.01657,52135.73184,0.476149241,0.1814726,0.1814726,846.408752,846.408752,196.935562,4,0.709177732,0.107761756,0.107761756,7.48E-02,7.48E-02,71.6595535,71.6595535,4,392.09638,0.937239313,-0.90714014,123.3967279
797d9e76-619f-48cf-8b0d-c26fea7e3c7b,FALSE,0,21519.90502,21519.93626,42446.27368,0.467983726,0.188857555,0.188857555,1219.96704,1219.96704,199.279236,6,0.725379527,0.112155743,0.112155743,7.78E-02,7.78E-02,76.2557144,76.2557144,6,356.6154785,-1.580999355,-0.611895589,122.9256025
3840056d-e142-4661-9513-f18ad05a1992,FALSE,0,11874.6161,11874.58481,23059.46813,0.450386629,0.201097786,0.201097786,1336.66309,1336.66309,204.523819,7,0.761911333,0.119440675,0.119440675,8.29E-02,8.29E-02,85.2339325,85.2339325,7,268.1096362,1.80139492,-0.510207269,133.9530041
a1a4db5d-7740-4eae-bc2c-e77fb76cfb6f,FALSE,0,19303.64144,19303.61198,37747.17269,0.469195208,0.183435515,0.183435515,1046.68945,1046.68945,198.928009,5,0.710546613,0.108941495,0.108941495,7.56E-02,7.56E-02,72.5656509,72.5656509,5,334.9425451,-1.858621481,0.488507021,149.9325803
02aa151b-df45-4db6-af14-34253be4bd95,FALSE,0,20469.97278,20469.95616,40242.39095,0.468373063,0.181802496,0.181802496,844.872864,844.872864,199.166229,4,0.710822582,0.107956454,0.107956454,7.49E-02,7.49E-02,71.95504,71.95504,4,346.6642941,0.60217224,-0.771265169,134.591001
59cb732c-e963-4a08-996c-2459244de79b,FALSE,0,15478.45341,15478.46375,30247.61453,0.45890895,0.18918857,0.18918857,1217.83252,1217.83252,201.949951,6,0.726282895,0.112340659,0.112340659,7.79E-02,7.79E-02,76.4893723,76.4893723,6,303.6935585,-0.633345131,-0.529381112,135.8920962
0876736a-2cfd-47e4-a791-057bece7da74,FALSE,0,11204.14969,11204.10389,21648.10766,0.4501013,0.182745889,0.182745889,1050.63916,1050.63916,204.61113,5,0.709286988,0.108533539,0.108533539,7.53E-02,7.53E-02,72.165329,72.165329,5,259.8131598,-1.4710655,0.967672355,140.9932054
f77a7119-3d34-4e41-9852-4219ac257a9a,FALSE,0,12339.90762,12339.91599,24025.69357,0.450760663,0.268483788,0.268483788,1430.25391,1430.25391,204.409485,10,0.94405508,0.159430444,0.159430444,0.110604867,0.110604867,140.730728,140.730728,10,273.5756461,0.572199006,0.407724928,130.1338342
6392d018-97e5-4b05-b446-5990c8e51af2,FALSE,0,23786.60388,23786.63389,46878.56981,0.474058488,0.189477801,0.189477801,1215.97351,1215.97351,197.530396,6,0.727143228,0.112516955,0.112516955,7.81E-02,7.81E-02,76.6937256,76.6937256,6,372.0493227,-1.132288644,-0.829942289,134.238388
d69e0152-7a5a-4ad3-9154-d7003cff7158,FALSE,0,7215.697711,7215.692496,13838.31102,0.43538459,0.187931925,0.187931925,1225.97583,1225.97583,209.217041,6,0.722697675,0.111597545,0.111597545,7.74E-02,7.74E-02,75.6088181,75.6088181,6,212.6856133,-0.356022803,0.506831521,123.3243982
a90d1d9a-c958-4cae-8489-ab3261296adf,FALSE,0,10191.89057,10191.89139,19642.52025,0.447138442,0.189022914,0.189022914,1218.89978,1218.89978,205.52211,6,0.725841641,0.112250313,0.112250313,7.79E-02,7.79E-02,76.372406,76.372406,6,248.5695958,-0.016410452,0.844050086,139.1915716
6f892072-6874-4ece-a60b-05e50b63e7c5,FALSE,0,25961.08908,25961.09777,51343.58556,0.47503952,0.188961253,0.188961253,1219.29761,1219.29761,197.250839,6,0.725621462,0.112205245,0.112205245,7.78E-02,7.78E-02,76.3288879,76.3288879,6,389.6240892,0.704402301,0.34840707,120.9830164
85a902a6-a1ac-4c67-a156-535c836b1ff2,FALSE,0,13292.11557,13292.09643,25823.49929,0.455107922,0.189319238,0.189319238,1216.99207,1216.99207,203.089905,6,0.726683497,0.11242272,0.11242272,7.80E-02,7.80E-02,76.5816727,76.5816727,6,281.8431157,0.690276941,-0.782836112,141.0069553
01f97844-f00e-4051-8e61-a199e4ade5fe,FALSE,0,7309.544437,7309.550713,13798.95981,0.440230938,0.18912901,0.18912901,1218.21606,1218.21606,207.677643,6,0.726223171,0.11230725,0.11230725,7.79E-02,7.79E-02,76.4580383,76.4580383,6,210.737196,-0.455691101,-0.461198172,146.6108488
34cc1f8c-36d0-4ec0-afa0-3a1f077ad3c4,FALSE,0,8131.663607,8131.610532,15510.64927,0.441560452,0.217946798,0.217946798,1409.51831,1409.51831,207.259262,8,0.81000787,0.129452407,0.129452407,8.98E-02,8.98E-02,98.1428833,98.1428833,8,222.8591773,-1.686950848,0.974574781,140.3425973
46b953ee-589d-4077-ad48-5c26bd151a3d,FALSE,0,27065.09178,27065.13446,53469.97886,0.478612064,0.181931272,0.181931272,844.274841,844.274841,196.23941,4,0.710618973,0.108046867,0.108046867,7.50E-02,7.50E-02,71.978447,71.978447,4,395.8326304,1.971206023,0.635736587,130.5040673
7bd16de6-3032-4946-9b00-758ebb4f7032,FALSE,0,13618.07545,13618.06987,26516.61051,0.455062095,0.182588771,0.182588771,1051.54333,1051.54333,203.103729,5,0.708380818,0.108421333,0.108421333,7.52E-02,7.52E-02,72.0218887,72.0218887,5,285.6831535,-0.3670275,0.522579861,136.9651443
d34a16c7-69b4-4bf1-b4ce-9ddc072b4093,FALSE,0,13673.59867,13673.56666,26641.63324,0.454910146,0.182511792,0.182511792,1051.98682,1051.98682,203.149567,5,0.708260059,0.108399905,0.108399905,7.52E-02,7.52E-02,71.9669495,71.9669495,5,286.4353039,1.85343985,-0.507405045,135.5439752
fb58ad8d-c465-4918-b62d-5a8cca8ffdba,FALSE,0,16803.10958,16803.10677,32773.73728,0.463896763,0.183247507,0.183247507,1047.76331,1047.76331,200.473282,5,0.710074127,0.108810142,0.108810142,7.55E-02,7.55E-02,72.4537277,72.4537277,5,313.9949118,0.391886133,-0.192732781,147.5516358
44b68653-1540-4433-863a-a4c95477e794,FALSE,0,17081.87088,17081.93093,33341.05698,0.464286998,0.183206588,0.183206588,1047.99719,1047.99719,200.358658,5,0.710033774,0.108807594,0.108807594,7.55E-02,7.55E-02,72.4223328,72.4223328,5,316.5826429,1.779883309,0.989273994,146.6820757
6801a066-4317-460c-b613-e844a6a7ffbf,FALSE,0,7633.72184,7633.780045,14691.59877,0.436288677,0.199840412,0.199840412,1345.07324,1345.07324,208.928146,7,0.757900178,0.118703753,0.118703753,8.24E-02,8.24E-02,84.2547913,84.2547913,7,218.7736538,-1.875133502,-0.959231856,121.2169706
e81f4542-5bbb-41ac-ac87-fd059117772c,FALSE,0,10529.86284,10529.86578,20410.50951,0.446158593,0.1885809,0.1885809,1221.75684,1221.75684,205.825165,6,0.724508524,0.111977667,0.111977667,7.77E-02,7.77E-02,76.060585,76.060585,6,253.8009458,-0.418969565,-0.236894988,129.6460319
08a01d97-524d-40d6-9034-38f747bf75db,FALSE,0,7002.707314,7002.668094,13302.55066,0.437072383,0.188524142,0.188524142,1222.12463,1222.12463,208.67836,6,0.724587619,0.111973099,0.111973099,7.77E-02,7.77E-02,76.0309982,76.0309982,6,207.9988496,1.361595341,-0.840311482,135.4423636
66017109-9db3-40c3-99c5-184f7e6ff201,FALSE,0,24790.73685,24790.71328,48921.85227,0.474986349,0.189345866,0.189345866,1216.82092,1216.82092,197.265976,6,0.726753652,0.112437092,0.112437092,7.80E-02,7.80E-02,76.6004791,76.6004791,6,379.9027102,0.665308212,-0.996432667,130.4702876
b99e6793-3033-4333-83ae-3fbe27d1bbdc,FALSE,0,12421.23103,12421.246,23998.72174,0.454551905,0.201785758,0.201785758,1332.10596,1332.10596,203.257736,7,0.763730347,0.119835168,0.119835168,8.31E-02,8.31E-02,85.7347107,85.7347107,7,271.7991439,1.157355555,0.374616746,148.6028323
cb9c1ca5-ab30-498e-8d09-03164a0df4a2,FALSE,0,21116.05674,21116.07107,41553.59889,0.469142296,0.181719318,0.181719318,845.259583,845.259583,198.943329,4,0.710550785,0.10792017,0.10792017,7.49E-02,7.49E-02,71.8881912,71.8881912,4,352.0617477,1.65566333,0.253172965,132.5804115
fcd09646-d3f1-4fda-8d14-03b640a1c9aa,FALSE,0,8216.413053,8216.407573,15756.06756,0.44032116,0.182160944,0.182160944,1054.01294,1054.01294,207.649185,5,0.707971036,0.10817565,0.10817565,7.50E-02,7.50E-02,71.8077621,71.8077621,5,225.0527199,0.709677274,-0.218747853,132.6925655
652ffdfa-69e8-4e73-8156-a0bd06e2c6fd,FALSE,0,16892.40271,16892.40265,33114.62854,0.461013441,0.189060986,0.189060986,1218.6543,1218.6543,201.32428,6,0.725909173,0.112264134,0.112264134,7.79E-02,7.79E-02,76.3992844,76.3992844,6,317.0838206,-0.042096467,-0.569394163,131.7677175
4eb25ef4-94b9-4997-94a3-1179cf433762,FALSE,0,13296.39172,13296.40653,26024.09524,0.451023572,0.181649014,0.181649014,1056.98352,1056.98352,204.329208,5,0.705532789,0.107868224,0.107868224,7.48E-02,7.48E-02,71.3639145,71.3639145,5,284.7782606,0.748789318,0.561095559,120.0887826
7b65e8c0-1edb-41cf-a1fe-e226601b3ba5,FALSE,0,22209.31996,22209.32952,43707.0651,0.471722885,0.181986153,0.181986153,844.020264,844.020264,198.199158,4,0.711177409,0.10806188,0.10806188,7.50E-02,7.50E-02,72.0651474,72.0651474,4,359.9957434,-0.572511679,-0.545228739,136.008515
ec9da390-7c99-4bd3-8835-9c700e55c71d,FALSE,0,13263.45909,13263.48584,25736.95326,0.455577344,0.269121885,0.269121885,1426.86267,1426.86267,202.948425,10,0.945582271,0.159822345,0.159822345,0.110876754,0.110876754,141.284531,141.284531,10,281.1568617,-1.143971757,-0.732882493,143.7600335
61b3015d-9818-44c7-8057-46ef7c4078fe,FALSE,0,26740.92661,26740.90856,52702.95486,0.480418647,0.189977169,0.189977169,1212.77734,1212.77734,195.731873,6,0.728585184,0.112812884,0.112812884,7.83E-02,7.83E-02,77.0469437,77.0469437,6,391.7480022,1.064700858,-0.48841982,142.5429187
94155ee8-3b36-4497-bfdd-4f72133585fe,FALSE,0,10912.73373,10912.72224,20992.7055,0.450658183,0.183110476,0.183110476,1048.54736,1048.54736,204.440811,5,0.710426211,0.108743154,0.108743154,7.54E-02,7.54E-02,72.4276581,72.4276581,5,255.5975887,1.012986285,-0.326725365,147.6606808
0e0e6f3d-f6f3-4939-a53d-3b4f8c9a7a42,FALSE,0,7307.794635,7307.848753,14004.83238,0.436090768,0.188048661,0.188048661,1225.21484,1225.21484,208.991318,6,0.723199248,0.111700073,0.111700073,7.75E-02,7.75E-02,75.6907349,75.6907349,6,213.7055613,1.769242125,0.899084262,125.4136877
12043cb8-efc7-4ea8-b49a-756e59af1dde,FALSE,0,11035.02434,11034.99489,21429.36643,0.447266766,0.182053,0.182053,1054.63794,1054.63794,205.482483,5,0.707199216,0.108128883,0.108128883,7.50E-02,7.50E-02,71.6789856,71.6789856,5,259.6461389,1.719879406,-0.50256179,128.6800253
85bcc603-b2a4-4613-ae3f-3e8d8f3bf49e,FALSE,0,13975.2026,13975.20345,27347.08029,0.453385057,0.200924128,0.200924128,1337.81848,1337.81848,203.61084,7,0.761597216,0.119306125,0.119306125,8.28E-02,8.28E-02,85.1415329,85.1415329,7,290.9691661,0.020478334,0.388563423,124.2952862
b6b29b42-ea15-4b06-8ff0-f65310e6aafc,FALSE,0,19876.08114,19876.08088,39058.55919,0.46721292,0.181744277,0.181744277,845.143555,845.143555,199.503357,4,0.710770488,0.107932895,0.107932895,7.49E-02,7.49E-02,71.9211121,71.9211121,4,341.9556138,-1.549763584,0.005143565,134.1916757
324ae5e2-a1f4-4ec5-a989-98b0edbb110f,FALSE,0,16697.99837,16697.94034,32813.69205,0.458648151,0.181836545,0.181836545,1055.89343,1055.89343,202.027771,5,0.705831885,0.107992977,0.107992977,7.49E-02,7.49E-02,71.4606628,71.4606628,5,316.7707038,-1.7989408,0.995980009,121.6666769
